step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,A4_stopped,A4_accumulated_waiting_time,A4_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,B4_stopped,B4_accumulated_waiting_time,B4_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,C4_stopped,C4_accumulated_waiting_time,C4_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,D4_stopped,D4_accumulated_waiting_time,D4_average_speed,E0_stopped,E0_accumulated_waiting_time,E0_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,E2_stopped,E2_accumulated_waiting_time,E2_average_speed,E3_stopped,E3_accumulated_waiting_time,E3_average_speed,E4_stopped,E4_accumulated_waiting_time,E4_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
160.0,8,38.0,0.7450980392156863,9.408892334809819,0,0.0,0.9080251078558594,0,0.0,1.0,2,10.0,0.007734764090916244,1,7.0,2.5378928481690553e-05,0,0.0,1.0,1,4.0,0.6539021083027631,0,4.0,0.9524700830813989,1,6.0,0.4613644047732263,0,0.0,0.9729942569280574,0,2.0,0.896035957238987,0,2.0,0.964594727808507,1,5.0,0.470197667335252,0,0.0,0.9399869097787513,0,0.0,1.0,0,0.0,0.9473953892661288,0,0.0,0.7624046895191245,0,2.0,0.9492427996355827,0,0.0,0.9546208079871416,0,0.0,0.5634856524964479,0,3.0,0.8920096982110418,0,0.0,0.299670189531717,0,0.0,0.9609245001614993,1,8.0,0.0,1,1.0,0.6605049710814852,0,0.0,1.0,8,54.0
165.0,2,14.0,0.2641509433962264,9.1616422572064,0,0.0,0.9653925394839123,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9442831436186283,0,0.0,1.0,0,0.0,0.18186345607512108,0,4.0,0.5737112842714106,1,11.0,0.6359881758917814,0,0.0,0.5596297962026078,0,2.0,0.942771332173317,0,2.0,0.9307422417500562,0,0.0,0.7849157968971108,0,0.0,0.7995179137041767,0,0.0,0.946247589369625,0,0.0,0.5074017126669134,1,3.0,0.5051306749380853,0,2.0,0.9583480206641557,0,2.0,0.9652958459439432,0,0.0,1.0,0,2.0,0.9433113650839735,0,0.0,1.0,0,0.0,0.3311873452908949,0,0.0,0.8164212085555751,0,0.0,0.6105466915773426,0,0.0,1.0,2,30.0
170.0,7,36.0,0.7058823529411765,8.910857492831491,0,0.0,0.03965844780939384,0,2.0,0.9095296454680926,0,0.0,1.0,0,2.0,0.9294753379392147,0,2.0,0.9612242088611739,1,4.0,0.22743716216828191,0,0.0,0.40447211774899045,1,16.0,0.48545228137683677,1,3.0,7.617447510765628e-05,0,0.0,0.5000269499926495,0,0.0,0.8661919552884277,1,2.0,0.4825370538450168,1,2.0,0.00022892163886898214,0,0.0,0.937935125067328,0,0.0,0.921987271828529,0,0.0,0.9460128523206679,0,4.0,0.6663434956361601,0,2.0,0.658550956277917,0,0.0,1.0,0,0.0,0.5780234116759597,0,0.0,1.0,1,6.0,0.4979717336375169,0,0.0,0.9452335175917772,1,7.0,0.6463369009568894,0,0.0,0.9488970024913517,7,52.0
175.0,11,74.0,1.48,9.38801482103073,1,4.0,0.47278911126402495,0,2.0,0.9313949915362633,0,0.0,1.0,0,2.0,0.9628178520127098,0,2.0,0.9263753511272017,1,5.0,0.47594702938461997,1,3.0,0.0004665403470147096,2,23.0,0.3300374971292142,0,0.0,0.9213377075061389,1,4.0,0.45642013919821095,0,0.0,0.9596011454752216,1,7.0,0.6161074981323651,1,7.0,7.5393849993365885e-06,0,0.0,0.9181466433949317,0,0.0,0.947849952495913,0,0.0,0.9704818155034934,1,6.0,0.6539243792668924,0,2.0,0.8694962579393507,0,0.0,1.0,1,6.0,0.7168421153129674,0,2.0,0.9648450782637472,0,2.0,0.9426510464490078,0,0.0,0.932880252364441,1,12.0,0.46910606834200014,0,0.0,0.9251738958028268,11,89.0
180.0,7,42.0,0.8076923076923077,8.564767777774371,1,9.0,0.0,0,0.0,0.7116688562396255,0,0.0,1.0,0,2.0,0.46431361475528793,0,2.0,0.9120598943017109,0,0.0,0.9352481967114994,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9636213112948776,0,2.0,0.9134498014438965,0,0.0,0.9110161586826947,0,0.0,0.9144496186100033,1,14.0,0.08909486379438822,1,1.0,0.41880584255613423,0,0.0,0.2678600857716082,0,0.0,0.9586456226496817,1,11.0,0.602627368103752,1,4.0,0.4673326721698602,0,0.0,0.44823827659748994,2,12.0,0.4654439818025321,0,4.0,0.9744041759255921,0,0.0,1.0,0,0.0,0.9465162668215159,0,0.0,1.0,0,0.0,0.9558073270531815,7,61.0
185.0,11,62.0,1.1481481481481481,8.48618332724422,0,0.0,1.0,1,1.0,4.850505014380875e-05,0,0.0,1.0,2,8.0,0.002547429788843015,0,2.0,0.15284390376692308,0,0.0,0.7285406347959844,0,0.0,1.0,0,2.0,0.9986624131004814,0,0.0,0.8969440099408703,0,2.0,0.9229985393161632,0,2.0,0.9998350983440587,0,0.0,0.44520084541036065,0,6.0,0.9360748402773461,3,14.0,0.38578396633428547,1,5.0,1.048591857642003e-05,0,0.0,0.6594273617135976,2,19.0,0.4373834310003083,0,0.0,0.9819863633828434,0,0.0,0.9797914199755238,2,20.0,0.4593003130937036,0,2.0,0.9848673875413873,0,0.0,1.0,0,0.0,0.6473694739440877,0,0.0,0.6994820454232831,0,2.0,0.9798070166422387,11,85.0
190.0,11,73.0,1.4038461538461537,8.444182940938607,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,18.0,1.6531357535222977e-05,1,6.0,0.456330991015255,1,5.0,0.6338262126797272,0,2.0,0.9998420938747101,0,2.0,0.9623501448874312,0,0.0,0.9267522230128454,0,0.0,0.96722327486178,0,2.0,0.9682135544942805,0,0.0,1.0,0,6.0,0.9533918666005108,0,8.0,0.6551172553544957,1,12.0,0.2310371803868852,1,5.0,0.7136260163415338,2,29.0,0.46531388251652606,0,0.0,0.9341121861674689,0,0.0,0.9295767059749143,1,4.0,0.2636140363470125,0,2.0,0.912927830792799,0,0.0,1.0,2,5.0,0.10107274062112925,0,0.0,0.9594927111170496,0,2.0,0.9325421681291246,11,108.0
195.0,10,56.0,1.0566037735849056,8.827922886802613,0,2.0,0.8669698618028897,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9350955970724518,1,8.0,0.4883173070285058,0,2.0,0.9402503737127424,0,0.0,1.0,0,2.0,0.8303918644298702,1,1.0,0.007611983572704721,0,2.0,0.8865300565051916,0,0.0,1.0,0,4.0,0.9490625495030994,1,4.0,0.48782251367681334,1,17.0,0.559409240894495,1,1.0,0.7036084277566935,0,14.0,0.7831680731665603,0,0.0,0.3540610459204509,0,2.0,0.8177013073426913,2,13.0,0.32207576069583693,0,0.0,0.8907892392659896,0,0.0,1.0,3,23.0,0.21882472706584127,0,0.0,0.9545251692756093,0,2.0,0.9097153680985486,10,97.0
200.0,9,90.0,1.6981132075471699,8.862390986721786,0,2.0,0.9570530266253366,0,0.0,1.0,0,2.0,0.9691613341690315,0,0.0,1.0,0,0.0,0.8505172583298122,1,13.0,0.49813560757013337,0,2.0,0.35218073237539943,0,0.0,0.893781930685715,0,2.0,0.9606578532763357,0,0.0,1.0,1,4.0,0.35260708781838845,0,0.0,0.9514028382764838,0,0.0,1.0,0,0.0,1.0,1,22.0,0.6248934426448073,1,6.0,0.3922626037300372,0,3.0,0.9657295848774298,1,4.0,0.6237623897942884,0,2.0,0.749357727526014,1,16.0,0.4352128064815129,0,0.0,0.7303921866548004,0,2.0,0.7951135955633098,3,38.0,0.22599502127601492,0,0.0,0.9976962541971223,0,0.0,0.9633815531809928,9,118.0
205.0,14,126.0,2.290909090909091,7.889304813821531,0,2.0,0.9777858754084099,0,0.0,1.0,0,2.0,0.4897652664941915,0,0.0,1.0,0,2.0,0.7058818493069704,1,2.0,0.0,1,3.0,0.0002503882612818385,0,0.0,0.9193139734042441,0,2.0,0.9384027513010843,0,0.0,1.0,2,13.0,0.2420756239584179,0,0.0,0.9203858892438921,0,0.0,1.0,0,0.0,1.0,1,25.0,0.6286295463979865,3,15.0,0.000383955903079169,0,3.0,0.7671082923818041,0,1.0,0.9332141184500884,0,2.0,0.5960921280796975,2,24.0,0.005992485675029199,1,2.0,0.0003818650479725831,0,2.0,0.9831541547876463,3,53.0,0.2473565253668244,0,0.0,0.9074648963907127,0,0.0,0.7743137764540745,14,153.0
210.0,11,94.0,1.7735849056603774,7.307504226041272,0,0.0,0.8977013738796612,0,0.0,1.0,1,6.0,0.4514104688627692,0,0.0,0.9167188472635058,1,7.0,0.5667508388888404,1,7.0,0.0,1,8.0,0.0,0,0.0,0.9551958009162232,0,2.0,0.476809244227678,0,0.0,0.562912163834191,0,2.0,0.6720464261779294,0,0.0,0.4064489342739308,0,2.0,0.9282985833018115,0,0.0,1.0,0,0.0,0.8291054770340802,0,0.0,0.49840771941390066,1,3.0,0.013305678237627096,0,1.0,0.9406848438773534,2,11.0,0.47442724647316276,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9973063163398315,3,68.0,0.0043263818597788,1,1.0,0.003737996657275114,0,0.0,1.0,11,118.0
215.0,12,124.0,2.3846153846153846,8.32843577319734,0,0.0,1.0,0,2.0,0.4318639434496023,0,2.0,0.012260685887996678,0,0.0,0.9417127880467757,2,13.0,0.30114086232207493,0,0.0,1.0,0,0.0,0.9172008092950695,0,0.0,1.0,1,4.0,0.0006486314264341152,0,2.0,0.966361683159346,0,2.0,0.7868827464343472,1,5.0,0.451717424730359,0,2.0,0.991237074387,0,0.0,0.9758773681565744,1,3.0,0.2078364796915492,0,0.0,0.9190991695519507,0,2.0,0.9744602297009812,0,2.0,0.7444260015547066,2,21.0,0.31129157093050946,0,0.0,0.9414422895876483,0,0.0,0.9812936269485277,0,2.0,0.4609733663096164,4,88.0,0.16258086577053493,1,6.0,0.7270514011493556,0,4.0,0.8725023724022132,12,160.0
220.0,5,28.0,0.5490196078431373,9.404630065017225,0,0.0,1.0,0,2.0,0.9532893392715746,1,7.0,0.4532033786287412,0,0.0,0.9159447686125581,0,2.0,0.33997732423487254,0,2.0,0.9553691837177588,0,0.0,0.9982444084215634,0,0.0,0.9430025608017073,1,9.0,0.0,0,0.0,0.933352099585382,0,4.0,0.910656683595764,0,0.0,0.9620041779233035,0,2.0,0.7061579420032772,0,0.0,0.9502510469536537,0,0.0,1.0,0,0.0,0.7007458639343632,0,0.0,0.9612596779977362,1,8.0,0.6231741276081569,0,0.0,0.32955066385662507,0,0.0,0.9174015323328556,0,0.0,0.25119823177609385,0,2.0,0.9861744299084473,0,14.0,0.6122252486737122,1,11.0,0.7123812313104027,0,2.0,0.9248334987773381,4,65.0
225.0,5,34.0,0.6415094339622641,10.412386799723478,0,0.0,1.0,0,2.0,0.9400447104982704,1,12.0,0.5691299894565979,0,0.0,0.5928829964570583,0,0.0,1.0,0,2.0,0.9985562351743197,0,0.0,0.9557577875035598,0,0.0,0.9501814242427722,0,0.0,1.0,0,0.0,0.8492681260516024,0,4.0,0.7406248111998941,0,0.0,0.809842258109102,0,2.0,0.9540837655583843,0,5.0,0.775216670027085,0,0.0,1.0,0,0.0,0.9174668320289836,0,0.0,0.7490225906864547,0,9.0,0.9489842380426647,1,3.0,0.00011957550144907927,1,4.0,0.4975538842669197,1,3.0,0.6482405188129094,0,2.0,0.38687203147730176,0,0.0,0.9658261008445751,1,16.0,0.40786334653257633,0,2.0,0.9132865278159586,5,66.0
230.0,8,26.0,0.5098039215686274,8.941289333576414,0,0.0,1.0,0,2.0,0.8418359158996378,0,0.0,0.5902842715781637,1,3.0,0.45152039779224357,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9888950356805701,0,0.0,0.968816573610574,0,0.0,0.9986379673295435,1,4.0,0.47971260972463464,2,10.0,0.32121645640307217,1,3.0,0.00017210409422898168,0,4.0,0.9378669379502935,0,5.0,0.9634385668130051,0,0.0,0.9852685946745543,0,0.0,0.9421032493355691,1,3.0,0.00023051975371391468,0,5.0,0.9757695340860814,1,8.0,0.4985445623880506,0,2.0,0.9362248900314899,0,0.0,0.9588344827140105,0,0.0,1.0,0,0.0,0.5880034330627354,0,0.0,0.6000712304088578,1,3.0,0.01613239956098631,8,52.0
235.0,13,76.0,1.4615384615384615,8.666006080502227,0,0.0,1.0,1,7.0,0.5666470080827507,1,4.0,0.6282859465594856,0,0.0,0.97017147135691,0,0.0,1.0,0,0.0,1.0,1,3.0,0.4983254325116953,0,0.0,1.0,0,0.0,0.9708112162009088,1,9.0,0.45953901460351554,3,21.0,0.01053269745837029,1,8.0,0.4526772898141562,0,2.0,0.9676315838410142,0,0.0,0.9767324073085748,0,0.0,0.9544950334694557,0,0.0,0.15989602935461503,1,8.0,0.0,0,4.0,0.8692943243964246,1,13.0,0.7843341687455027,0,2.0,0.8872543934158803,0,0.0,0.6766240002598393,0,2.0,0.9523776059953177,1,6.0,0.6560026390233511,0,0.0,0.9916675476144264,2,15.0,0.3139345367793169,13,104.0
240.0,13,107.0,2.14,8.764160212501018,0,0.0,1.0,2,17.0,0.5756264379702846,1,11.0,0.6377126637173373,0,0.0,0.6652332709930084,0,0.0,1.0,0,0.0,1.0,1,8.0,0.47831656799798244,0,0.0,1.0,0,0.0,0.9565508517044576,1,9.0,0.49294828789271944,0,12.0,0.2808482618629239,1,13.0,0.47102501892167536,0,2.0,0.9532892005490681,0,0.0,0.9621827340262746,0,0.0,0.5993600385055401,1,3.0,9.299172232253282e-06,0,0.0,1.0,1,4.0,0.0002830715577312471,1,18.0,0.7532355531053561,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9363217433520077,1,11.0,0.7748648451990221,0,0.0,0.9973324930481341,2,25.0,0.30741283898699084,12,135.0
245.0,8,52.0,1.0196078431372548,7.954785222909902,0,0.0,0.9325870226539922,0,2.0,0.9342907152635594,0,2.0,0.9668402023271714,1,4.0,0.318557659224169,0,0.0,1.0,0,1.0,0.8564515696099664,0,0.0,0.4385723095166172,0,0.0,1.0,1,1.0,0.6042223701901196,1,1.0,0.004529527812634925,0,0.0,1.0,1,18.0,0.4906475904489321,0,0.0,0.9364749750252771,0,0.0,0.9424093669919821,1,1.0,0.41136270931177815,1,7.0,0.6259663111085687,0,0.0,1.0,1,11.0,0.4534419296555792,0,0.0,0.7406141078633628,0,0.0,1.0,0,0.0,1.0,0,2.0,0.6744242215012858,1,16.0,0.5967221189602792,0,0.0,0.07694702147219941,0,15.0,0.445212164023383,8,81.0
250.0,8,59.0,1.1132075471698113,9.239328762464561,0,2.0,0.9299124741837081,0,2.0,0.819731214190579,0,4.0,0.853005557186413,0,0.0,0.8724888429359187,0,2.0,0.9859319745555056,0,3.0,0.9458010941611201,1,3.0,3.419427033342512e-05,0,0.0,1.0,1,6.0,0.48847318901627346,1,6.0,0.0,0,0.0,0.9577054835612446,0,0.0,1.0,0,0.0,0.9404445513095374,0,0.0,1.0,1,6.0,0.6307743273784048,1,12.0,0.4692808896217901,0,0.0,0.9059446099338049,0,2.0,0.9694033035837406,1,3.0,0.2734173384900912,0,0.0,1.0,0,0.0,0.9706921987971784,0,0.0,0.9717397498228459,1,17.0,0.0,1,7.0,0.5725786540565885,0,0.0,0.9095518192533204,8,75.0
255.0,7,42.0,0.8235294117647058,9.939381399610767,0,2.0,0.8427033029481439,1,5.0,0.4764832433715563,0,2.0,0.9454745755936081,0,0.0,0.9503279769874866,0,4.0,0.6632776610614728,0,2.0,0.9775194363981239,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9585186961223179,0,0.0,1.0,0,0.0,0.9746599858277858,0,0.0,1.0,1,4.0,0.4846019271438369,0,0.0,1.0,1,11.0,0.6371872314569883,0,0.0,0.8199169669253535,0,2.0,0.9576980857763246,0,2.0,0.8138754544573794,3,16.0,0.027208090947156184,0,0.0,1.0,0,0.0,0.9724348792633538,0,2.0,0.7467274358732424,0,0.0,0.9921094388118303,1,12.0,0.7214017034112434,0,0.0,0.9826406634709279,7,66.0
260.0,6,44.0,0.8627450980392157,9.799495003032265,1,4.0,0.5337385198754994,0,2.0,0.30296510643478175,0,0.0,0.9267641932540185,0,2.0,0.7207647575452902,0,4.0,0.8008107651683658,0,2.0,0.8073051820093033,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9648946763302728,0,0.0,1.0,0,0.0,0.9793686059540545,0,2.0,0.951476989821377,1,9.0,0.5183319042592295,0,0.0,1.0,0,0.0,0.9790223632553327,0,0.0,0.9422568032442283,0,2.0,0.9451317908281542,0,0.0,1.0,4,35.0,1.375319765972012e-05,0,2.0,0.38668166784437696,0,2.0,0.9519316831178903,0,2.0,0.8669704079707592,0,0.0,0.9181027041291363,0,2.0,0.8097538204545444,0,0.0,0.9199046312207053,6,72.0
265.0,15,101.0,1.9803921568627452,7.7142864723723426,4,18.0,0.16915126793396384,1,6.0,1.2330605027516442e-05,1,1.0,0.6595327589381087,1,6.0,0.6361187900568402,1,7.0,0.6652243433446151,0,2.0,0.031875446426466426,0,2.0,0.9693856472229404,0,0.0,1.0,0,2.0,0.5094314509747568,0,0.0,0.9285644301500513,0,0.0,0.504311727990413,0,2.0,0.9276818107010147,1,14.0,0.636376295444702,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9927168560318513,0,0.0,0.9841903450396392,0,0.0,1.0,4,55.0,0.0,0,2.0,0.9625589290614911,0,2.0,0.9688313349879847,0,2.0,0.5793707521834308,0,2.0,0.6393211309090091,1,5.0,0.48917803346453864,1,3.0,0.0,15,131.0
270.0,13,87.0,1.6730769230769231,7.289943949742649,5,44.0,0.0707290340095178,0,0.0,0.6252739206358079,1,6.0,0.4140898678186438,0,2.0,0.7547626727198155,0,0.0,0.9305468027883992,0,0.0,1.0,0,2.0,0.9721718156636242,0,0.0,1.0,2,7.0,0.00041206910913564154,0,0.0,0.037117294656055955,1,5.0,0.14407808692661345,0,2.0,0.13374292896001067,1,17.0,0.49218623557305274,0,0.0,0.9767261192777053,0,0.0,1.0,0,0.0,0.9397723263379183,0,0.0,1.0,0,0.0,1.0,0,18.0,0.3116360818885322,0,2.0,0.977694146482927,0,2.0,0.7713722447595254,2,5.0,0.37630144248811936,0,2.0,0.9827572059316817,0,0.0,0.9393273361885635,1,8.0,0.0,13,122.0
275.0,13,121.0,2.4693877551020407,7.131742575264267,5,71.0,0.27596367376686975,0,0.0,0.9996607007303265,0,0.0,1.0,1,6.0,0.5214596456835741,0,2.0,0.426441473670282,0,2.0,0.40926440136560965,0,2.0,0.9910902509424004,0,0.0,1.0,0,0.0,1.0,1,5.0,8.969836615603969e-05,0,0.0,0.9590265204185955,1,6.0,0.00012634311219579544,1,22.0,0.03403683416356944,0,0.0,0.9826119139227999,0,0.0,1.0,0,0.0,0.9458718700391296,0,0.0,0.9940357852882704,0,2.0,0.9554463484816074,0,0.0,1.0,0,8.0,0.5355113646929234,1,5.0,0.45076475608402766,3,19.0,0.22659183647657116,0,0.0,0.9490712405632832,0,0.0,0.4127538989943629,0,0.0,0.9548721234311854,13,150.0
280.0,10,74.0,1.48,8.562070235151994,0,33.0,0.5736098785311577,0,0.0,0.9172255231120223,0,0.0,1.0,2,17.0,0.5749909732518373,1,7.0,0.47963068313270607,0,4.0,0.6591453478508612,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9949719229610227,1,5.0,0.4949238503388974,0,0.0,0.9878268675931055,1,11.0,0.5975415987623612,0,0.0,1.0,0,4.0,0.9654948497932637,0,0.0,1.0,0,0.0,0.5857960938572137,0,0.0,0.9896443940895483,0,2.0,0.9183021285439081,0,0.0,1.0,0,6.0,0.9508778736673833,0,0.0,0.7136714904546086,3,34.0,0.24814213673633462,0,0.0,0.9727466345468108,1,4.0,0.46694474957392984,0,0.0,1.0,9,127.0
285.0,6,71.0,1.3396226415094339,9.480414241961958,0,3.0,0.8339923375480379,1,1.0,0.0028305732580717656,0,0.0,1.0,2,27.0,0.5599942249872613,0,0.0,0.9663474903873747,0,6.0,0.9105664935073063,0,0.0,1.0,0,3.0,0.9444684299250727,0,0.0,0.9103729258439909,0,0.0,0.9234002847594662,0,0.0,0.445969394044138,0,0.0,0.9479685631341686,0,0.0,1.0,0,4.0,0.9304931568669326,0,0.0,0.9554927159204514,0,0.0,0.9317259976186684,0,0.0,0.9258328305603767,0,2.0,0.6268934523926666,0,0.0,1.0,0,4.0,0.5854375470766988,0,0.0,0.9554218089420955,3,53.0,0.4028216860343137,0,0.0,0.966152336288649,0,0.0,0.9035433172866644,0,1.0,0.9252462326554356,6,104.0
290.0,8,106.0,2.0384615384615383,9.13786260460233,0,0.0,0.9203588122792943,0,0.0,1.0,0,0.0,1.0,2,35.0,0.29799925860268733,0,0.0,0.7865604560528369,0,4.0,0.8988993933194817,0,0.0,1.0,0,0.0,0.8327636047995037,0,2.0,0.9598412192841634,0,2.0,0.915538559671551,0,0.0,0.986041609825648,0,0.0,0.6202316398337487,0,0.0,1.0,0,4.0,0.4530263646651921,0,0.0,0.9445697336458568,0,0.0,0.9590753009033985,0,2.0,0.9506646919187436,1,6.0,0.6398844355512168,0,0.0,1.0,2,11.0,0.49704821014464595,0,0.0,0.9295183250970752,3,68.0,0.37123487723648957,0,0.0,0.5077317235687142,0,0.0,0.07355274384065333,0,3.0,0.9485612891619702,8,137.0
295.0,9,33.0,0.6,8.794436630047585,0,0.0,0.9963848034871183,0,0.0,0.9583084512682317,0,0.0,1.0,1,3.0,0.48441562932898996,1,3.0,0.12723150689019588,0,4.0,0.8329380625953523,0,2.0,0.9397317087747178,0,0.0,0.9632998229848619,0,2.0,0.931085875939892,0,2.0,0.6546431850471235,0,0.0,0.9145559685058027,1,2.0,0.4166430951542042,0,0.0,1.0,2,10.0,0.0009835331445114043,0,0.0,0.9481757543220076,0,0.0,0.6151325450203724,0,4.0,0.6835103327208008,1,3.0,0.4802948744014334,0,0.0,1.0,2,21.0,0.0,0,0.0,1.0,0,29.0,0.45072031788479733,0,0.0,0.5944478925914685,1,3.0,0.0002647819314440044,0,2.0,0.9253243396935094,9,90.0
300.0,10,72.0,1.3584905660377358,8.777790927141202,0,0.0,0.9709420507645286,0,0.0,0.9910714442385413,0,0.0,0.9440536885964378,1,8.0,0.46055350422151586,1,8.0,0.4085446197223623,1,7.0,0.38101310348835005,0,2.0,0.934747776670686,0,0.0,1.0,0,2.0,0.7646675728125795,0,2.0,0.8141797622182483,0,0.0,1.0,0,0.0,0.9893802780138979,0,2.0,0.9739700438688312,2,20.0,0.3259937017465794,0,0.0,0.5687034437189444,1,3.0,0.46026461448105865,0,4.0,0.7286149867989407,1,8.0,0.6264786115511638,0,0.0,1.0,2,31.0,0.0,0,2.0,0.9100720777764086,0,0.0,1.0,1,3.0,0.7179855378822477,0,0.0,1.0,0,2.0,0.9931651970474559,10,104.0
305.0,6,84.0,1.68,8.82204125439997,0,0.0,1.0,0,0.0,0.3520509603500663,0,0.0,0.9619393807138503,0,0.0,0.9982833781374298,1,13.0,0.32417588296980904,0,4.0,0.4032135637887241,0,0.0,0.9891932339634499,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8394729469725671,0,4.0,0.9759712546472799,2,30.0,0.42656503424900327,0,1.0,0.8696099866747626,0,0.0,0.07447782092426927,0,2.0,0.9551368757614671,0,0.0,0.9367117538990487,0,0.0,1.0,2,41.0,0.0,0,2.0,0.9520391325598316,0,0.0,1.0,1,8.0,0.6224429846454488,0,0.0,1.0,0,2.0,0.9540091226741462,6,107.0
310.0,8,63.0,1.2352941176470589,9.347975906805454,0,1.0,0.9382621202900405,1,4.0,1.1285455115878489e-05,0,0.0,0.8755470897160645,0,0.0,1.0,0,3.0,0.3362328714259219,0,0.0,0.7830909313448616,0,0.0,0.9485410486210077,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,6.0,0.9165724710544376,1,2.0,0.48865752570588517,0,2.0,0.9363785066420811,2,40.0,0.402909001530551,1,3.0,0.46941612354658957,1,5.0,8.547655595195152e-06,0,4.0,0.8521343142164494,0,0.0,0.9622337128808529,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9184740378388719,0,0.0,0.8853114425614914,2,14.0,0.3149255023909884,0,0.0,1.0,0,4.0,0.7616870586379446,8,90.0
315.0,7,46.0,0.92,8.230342944118561,0,1.0,0.5471584264788377,1,9.0,0.0,0,0.0,0.9440525779990585,0,0.0,0.7606912338592475,1,1.0,0.0005823775024084737,0,0.0,1.0,0,0.0,0.8784064834445738,0,0.0,0.9967400769354543,0,0.0,1.0,0,0.0,1.0,0,6.0,0.8887428279456762,1,7.0,0.6129100634168683,0,4.0,0.33871280840195994,0,0.0,0.6225459400579194,0,4.0,0.7834969786679574,0,0.0,1.0,1,5.0,0.6419737560041788,0,0.0,0.3513476674883101,0,0.0,1.0,0,0.0,1.0,1,4.0,0.12896339850367028,0,0.0,0.9646181932899293,2,24.0,0.004662075971929335,0,0.0,1.0,0,4.0,0.9495457877204062,7,69.0
320.0,5,48.0,0.9795918367346939,8.681530811415211,0,0.0,1.0,0,0.0,1.0,0,0.0,0.937218001413494,0,0.0,0.9259180308169687,0,0.0,1.0,0,0.0,1.0,0,2.0,0.6953257876891078,0,0.0,0.8334643815885865,0,0.0,1.0,0,0.0,1.0,0,6.0,0.7510263748048427,0,0.0,0.9067239583636346,0,0.0,0.6779191663311058,0,0.0,1.0,0,0.0,0.4951643776356508,0,0.0,0.9374117356511509,0,2.0,0.9233736749713446,0,2.0,0.18106664312931636,0,2.0,0.9517882620046626,0,0.0,0.9431495471327931,2,12.0,8.602090045717283e-05,0,0.0,0.499431423418369,3,38.0,8.10698330170099e-06,0,0.0,0.8754592117084424,0,2.0,0.99316286901214,5,66.0
325.0,9,85.0,1.7,8.807943099814985,0,0.0,1.0,0,1.0,0.9927853544793827,0,0.0,0.01926089356575488,0,0.0,0.939052444758,0,0.0,1.0,0,0.0,1.0,0,4.0,0.9565329388312879,0,0.0,0.630807227020452,0,0.0,1.0,0,2.0,0.9367459894008899,3,14.0,0.25807850870727067,0,0.0,0.9889686427381544,0,2.0,0.8639142677713247,0,6.0,0.8020412988024285,0,0.0,0.9619803327952708,0,0.0,0.5327783520855973,0,2.0,0.9409209736946499,0,2.0,0.975120313154104,0,2.0,0.9467776559991607,0,0.0,0.9303853925749511,2,22.0,0.0,1,4.0,0.47639664171676754,3,53.0,0.0,0,0.0,0.9054284276648067,0,2.0,0.5651920431143413,9,116.0
