step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.641821190407954,0,0.0,0.9831105856557898,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9633604076340936,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.254700526527861,0,0.0,1.0,0,0.0,0.9757622149254777,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9304838967872224,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5030832056945325,0,0.0,1.0,0,0.0,0.9566308026009803,0,0.0,1.0,0,0.0
15.0,1,5.0,0.625,8.142291796419206,0,0.0,1.0,0,0.0,0.9716388931342503,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.22166622970064934,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,0.5006176038548403,0,0.0,1.0,0,0.0,0.009786948808100245,0,0.0,0.9643638662191434,1,5.0
20.0,2,8.0,0.8,10.023923774523725,0,0.0,1.0,0,0.0,0.9336192034070931,0,0.0,1.0,0,0.0,0.9695500655430014,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,0.0,0,0.0,0.9440555244331923,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9067684319464067,0,0.0,1.0,1,5.0,1.0509364376357434e-05,0,0.0,0.9877618446992564,2,8.0
25.0,1,8.0,0.6153846153846154,11.110260782707938,0,0.0,1.0,0,0.0,0.6477957939024824,0,0.0,0.8940716162688466,0,0.0,0.93065293091775,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,8.0,0.0,0,2.0,0.9619713298747367,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8442818010206193,1,10.0
30.0,1,1.0,0.06666666666666667,9.969753224036177,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8099912751091742,0,0.0,0.9355625734136156,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9011824836767577,0,2.0,0.7101854258517005,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.962975896062148,0,0.0,0.5749203752642787,1,1.0,0.5216091251224019,1,5.0
35.0,0,0.0,0.0,11.559935202014676,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9577290607641682,0,0.0,0.6387610294670505,0,0.0,1.0,0,0.0,1.0,0,2.0,0.954460880035349,0,0.0,0.9728352268825232,0,0.0,0.9669752604208119,0,0.0,0.9659081696854387,0,0.0,1.0,0,0.0,0.5935913735967643,0,0.0,0.8107012565869478,0,2.0,0.9257118665255315,0,0.0,0.9508600254050814,0,0.0,0.6106717851942604,0,4.0
40.0,0,0.0,0.0,12.286691225322297,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7179174949312804,0,0.0,0.9262799330102607,0,2.0,0.9684889397085024,0,0.0,1.0,0,2.0,0.9470068171515713,0,0.0,0.9344420187820429,0,0.0,0.9304059889605749,0,0.0,0.9315954156500784,0,0.0,1.0,0,0.0,0.9399221263466102,0,0.0,0.6373211017083888,0,0.0,0.799687703752134,0,2.0,0.927019248607665,0,0.0,0.888005816842419,0,6.0
45.0,3,7.0,0.30434782608695654,8.054950857535378,0,0.0,1.0,0,0.0,0.9787818252279625,1,4.0,3.0194124199894018e-05,0,0.0,0.22869514579892586,0,2.0,0.9431228179732865,0,0.0,1.0,0,2.0,0.912412486779684,1,2.0,0.4981042237027316,0,0.0,0.010370317358717983,0,0.0,0.6735496460232772,0,0.0,1.0,0,0.0,0.9929129883718175,0,0.0,1.0,1,1.0,0.48237683152845334,0,2.0,0.6002062187496857,0,0.0,1.0,3,13.0
50.0,7,29.0,1.2083333333333333,7.2939696588206075,0,0.0,0.9440555244331923,0,0.0,0.9013888080792019,0,0.0,1.0,1,4.0,0.45892752871717885,0,0.0,0.9704438446528574,0,0.0,0.9921321269085513,0,0.0,1.0,2,10.0,0.317860635880517,1,5.0,0.47655978191095233,1,4.0,0.475927914508832,0,0.0,1.0,0,0.0,1.0,0,0.0,0.922681681773375,0,0.0,0.007384579791097941,2,8.0,0.44266513705107985,0,0.0,1.0,7,31.0
55.0,4,25.0,0.9259259259259259,9.81233908170859,0,0.0,0.9563117462076641,0,0.0,0.9089328904032634,0,0.0,1.0,1,9.0,0.47961578803116195,0,0.0,1.0,0,0.0,0.9917645191525966,0,2.0,0.9402594012048097,0,0.0,1.0,1,10.0,0.6560450770906202,0,0.0,0.945263429440452,0,0.0,0.9900217051222343,0,0.0,0.9383644760553376,0,2.0,0.9341002352878984,1,5.0,0.0,0,5.0,0.7210034487187661,0,0.0,1.0,3,33.0
60.0,2,15.0,0.5357142857142857,10.02137512739297,0,0.0,0.7635133134372145,0,0.0,1.0,0,0.0,1.0,1,18.0,0.49363453008140556,0,0.0,1.0,0,2.0,0.9650389898536886,0,4.0,0.954286370833489,0,0.0,0.9376321288498792,0,0.0,0.15800552506466928,0,0.0,0.9598687121725038,0,0.0,0.9120072835867019,0,0.0,0.9686158818839159,1,3.0,0.5513164027303267,0,2.0,0.9108387501169016,0,0.0,1.0,0,0.0,1.0,2,29.0
65.0,4,27.0,0.8709677419354839,9.598624590677305,1,4.0,0.6550362972975932,0,0.0,1.0,0,0.0,0.9418047955161867,2,23.0,0.3104756339478145,0,0.0,1.0,0,2.0,0.4709329900502743,0,2.0,0.946614643624741,0,0.0,0.9760314333151401,1,4.0,3.0749621384817875e-05,0,2.0,0.9675442154118393,0,0.0,0.6303782779437967,0,0.0,0.7677187993932482,0,2.0,0.7715218497234321,0,2.0,0.8422838573427217,0,0.0,1.0,0,0.0,0.9086151744248339,4,41.0
70.0,4,32.0,1.0,9.94119218203403,0,0.0,0.5065312979575319,0,0.0,1.0,0,0.0,1.0,1,28.0,0.5573992740238539,0,0.0,0.9486193542779132,1,5.0,0.0,0,0.0,0.9660258079871905,0,0.0,0.6351905486071869,0,2.0,0.9413036821158318,0,2.0,0.9348781090947921,0,0.0,0.938251476878997,0,0.0,0.9437513308536895,1,4.0,0.0002126250110049923,0,2.0,0.9140153582406694,0,0.0,0.9579965416212274,1,1.0,0.0037371452948582427,4,44.0
75.0,4,51.0,1.59375,10.674900851927148,1,5.0,0.4876248311595384,0,2.0,0.9356970409769297,0,0.0,1.0,1,29.0,0.25422909062503757,0,0.0,0.9092268360439544,1,10.0,0.4882884517671144,0,0.0,0.8927019208615783,0,0.0,0.9225728066705863,0,2.0,0.987730089686649,0,3.0,0.9758084313673686,0,0.0,0.9241308730901453,0,2.0,0.3936343992003989,1,9.0,0.7628470800515158,0,0.0,0.98126423751838,0,0.0,0.9125213713870353,0,0.0,1.0,4,62.0
80.0,2,25.0,0.7352941176470589,11.453086070091782,1,10.0,0.471369928693098,0,2.0,0.930566092962791,0,0.0,0.9980703210249989,0,0.0,1.0,0,0.0,0.6110448356714522,1,15.0,0.7132722886824817,0,0.0,0.9392152942649575,0,0.0,0.9176193310910334,0,0.0,0.9720430573003921,0,1.0,0.9678102267018955,0,0.0,0.9134858932812961,0,2.0,0.9518023511713027,0,0.0,0.9183964839857147,0,0.0,1.0,0,0.0,0.950124747152194,0,0.0,1.0,2,30.0
85.0,2,21.0,0.6,10.315554876018414,0,0.0,0.7153737507284498,0,0.0,0.5566401545385715,0,0.0,0.9455110734673413,0,0.0,0.8512299608252963,0,0.0,0.9696209430018364,1,20.0,0.4947629039749306,0,0.0,0.9391418419478847,0,2.0,0.9699908586940147,0,0.0,0.00866173813319839,0,0.0,0.7214105909552893,0,0.0,0.6425654687698754,0,2.0,0.9064887940770938,1,1.0,0.743183244117587,0,0.0,1.0,0,0.0,0.9709897257445845,0,0.0,1.0,2,25.0
90.0,7,20.0,0.5555555555555556,8.160880066196963,1,2.0,0.0009325313043162986,1,3.0,0.0004395981611391405,0,0.0,0.7315992147363602,0,0.0,0.7634879414955662,0,0.0,0.8996312525805771,0,0.0,0.5819572722331714,1,1.0,0.46758178939677775,0,2.0,0.8622035426975042,1,5.0,0.2867452512778875,1,2.0,0.0004897653687184792,1,1.0,0.6344738724965479,0,2.0,0.555844320358418,1,6.0,0.6570521668195298,0,0.0,1.0,0,0.0,0.6814977969991827,0,0.0,0.9726597682246085,7,24.0
95.0,9,59.0,1.6388888888888888,8.146134847577203,1,7.0,0.0,1,8.0,0.6462726951369167,1,4.0,0.6355056150044547,0,0.0,0.9249101002967852,0,2.0,0.9846014447366321,1,3.0,0.4773392925428968,0,0.0,0.8306457742568043,0,2.0,0.9535592073035999,1,7.0,0.6235458257511772,1,7.0,0.0,1,6.0,0.4271574255029203,0,2.0,0.9694016464164259,1,11.0,0.0,0,0.0,0.9585377656908526,1,3.0,0.0001256856719142557,0,0.0,0.5873215247699766,9,62.0
100.0,7,63.0,1.7027027027027026,9.151663582961897,1,12.0,0.0,1,13.0,0.7202247027121984,1,9.0,0.0,0,0.0,0.4477203159208467,0,2.0,0.9031905101962016,1,10.0,0.6331158523583493,1,3.0,0.7565233252146838,0,0.0,0.927567830239353,1,12.0,0.6339392741026545,0,2.0,0.9537777334239333,0,0.0,1.0,0,4.0,0.7626993726853003,0,0.0,1.0,0,0.0,0.9928364975457254,0,0.0,1.0,1,3.0,0.6142130520458163,7,70.0
105.0,5,36.0,0.9230769230769231,9.568993959953156,2,17.0,0.30305118164007205,0,0.0,0.9750015398527956,1,14.0,0.0,1,4.0,0.4950079969964283,0,2.0,0.9519810616930698,0,0.0,0.5899863848780089,0,0.0,0.6558438531265975,1,1.0,0.45421941869967325,0,2.0,0.690321894605437,0,2.0,0.9903376721775402,0,2.0,0.9449094185140512,0,4.0,0.9265045888463893,0,0.0,1.0,0,0.0,0.9466615307461175,0,0.0,0.9395160317388492,0,2.0,0.9724127514849686,5,50.0
110.0,5,28.0,0.6829268292682927,9.228122238736953,0,0.0,0.8603744563309375,0,2.0,0.5199229149651304,0,2.0,0.9484905326109642,1,9.0,0.4559784602471104,0,2.0,0.9764299473034614,1,5.0,0.3403227316390064,2,8.0,0.2319594524533907,1,6.0,0.47115426582817665,0,0.0,0.9654279881495107,0,2.0,0.4489997241563334,0,2.0,0.9984241492028625,0,4.0,0.769109322165099,0,0.0,1.0,0,0.0,0.6149767018235981,0,2.0,0.9524833644824794,0,2.0,0.9647591277113244,5,46.0
115.0,8,48.0,1.1162790697674418,8.570403677132138,0,0.0,0.8171955508682008,2,11.0,0.5908288863736285,0,2.0,0.9982642932386459,1,16.0,0.48646163379942353,0,2.0,0.9333312117794187,0,0.0,1.0,3,22.0,8.646504893921505e-06,0,0.0,0.9106392824613239,0,0.0,0.5793223941625891,1,3.0,0.4641668191716429,0,2.0,0.814151425459764,0,2.0,0.7091900497518524,0,0.0,1.0,1,2.0,0.0007838933261487867,0,2.0,0.9720806680429035,0,0.0,1.0,8,64.0
120.0,12,97.0,2.2045454545454546,8.676058075387688,0,0.0,0.9376597388851389,2,21.0,0.5062909050000217,0,2.0,0.975964929629752,1,21.0,0.6115694341923296,0,4.0,0.9227115488964021,0,0.0,1.0,3,28.0,0.19844316932928574,1,3.0,0.6427608486366351,1,2.0,0.0024491849598058,1,8.0,0.45142789722085386,0,0.0,1.0,2,6.0,0.6295483784255014,0,0.0,1.0,1,5.0,0.4507755445418016,0,2.0,0.9271569867293967,0,0.0,0.5937196974398256,12,102.0
