step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.048638599976613,0,0.0,0.9227508847791456,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9762181786713519,0,0.0,1.0,0,0.0,0.9652509652509652,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.69013903543514,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9595040044743659,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.49656535431780846,0,0.0,1.0,0,0.0,0.8969328115495931,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.044740544584446,0,0.0,1.0,0,0.0,0.9607398576610675,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.06821654532903809,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7845141273169478,0,0.0,0.6513887955168299,0,0.0,1.0,0,0.0,0.9776232109385876,0,0.0
20.0,2,8.0,0.8,10.985332927696223,0,0.0,1.0,0,0.0,0.949803408325804,0,0.0,1.0,0,0.0,0.9844305778957005,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0,0.0,0,2.0,0.9562146647619487,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,3.0,0.46795611384823255,0,0.0,0.9399106068594101,0,0.0,1.0,0,0.0,0.9703424474537461,2,10.0
25.0,0,0.0,0.0,10.31368503150162,0,0.0,1.0,0,0.0,0.6912181128420463,0,0.0,1.0,0,0.0,0.6845770151093464,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9372589337426408,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9619956447531005,0,0.0,1.0,0,0.0,0.8198280814807855,0,2.0
30.0,3,6.0,0.4,8.614540546733988,0,0.0,1.0,2,3.0,0.0005394460623382303,0,0.0,1.0,0,0.0,0.9614712672122635,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9595040044743659,0,0.0,0.9129730861624976,0,4.0,0.8815853663869521,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9399106068594101,0,0.0,1.0,0,0.0,1.0,1,3.0,0.3452613965162267,3,12.0
35.0,3,15.0,0.8333333333333334,9.101435973732674,0,0.0,1.0,2,11.0,0.0,0,0.0,0.946203661300199,0,0.0,0.7777152037966176,0,0.0,1.0,0,0.0,1.0,0,2.0,0.991518171736672,0,0.0,0.990335640889396,1,6.0,0.4836363123761253,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9615359715405625,0,0.0,1.0,0,2.0,0.7200519117854404,0,3.0,0.5458902188446998,3,24.0
40.0,4,33.0,1.65,8.681270616803022,0,0.0,1.0,2,21.0,0.0,0,0.0,0.8164605201636539,0,0.0,0.9409119749709756,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7363066872012584,2,14.0,0.1519346635361604,0,0.0,0.9665624280770956,0,0.0,1.0,0,0.0,0.7302409528967866,0,0.0,0.9503272142468394,0,0.0,1.0,0,2.0,0.9272960699059025,0,0.0,0.04468060286958979,4,37.0
45.0,7,29.0,1.2608695652173914,7.5111140607932105,0,0.0,1.0,0,0.0,1.0,1,4.0,0.12401699849173449,1,1.0,0.0005812238056204452,0,0.0,1.0,0,0.0,0.9595040044743659,0,0.0,1.0,0,0.0,0.9266851823595499,3,27.0,1.4216255260390495e-05,0,0.0,0.9615029174499644,0,0.0,1.0,0,0.0,0.9898826791735194,2,3.0,0.0012471447220121145,0,0.0,0.9871097425903672,0,2.0,0.9468197965091951,0,0.0,1.0,7,37.0
50.0,6,52.0,2.08,7.634042908623007,0,0.0,1.0,0,0.0,0.9529619006499812,0,4.0,0.8838819969648477,0,0.0,0.9512766234373291,0,0.0,1.0,0,0.0,0.991518171736672,0,0.0,0.9193814799352168,0,0.0,0.9924321297248773,3,42.0,0.0,0,0.0,0.9035185395315546,0,0.0,1.0,0,0.0,0.84546317925297,2,13.0,0.3103123571128801,0,0.0,0.01728195492385521,1,4.0,0.5208764285280191,0,0.0,1.0,6,63.0
55.0,9,74.0,2.642857142857143,7.738728410496614,0,0.0,0.9276346364896042,0,0.0,0.9839653980684108,0,4.0,0.950330090147754,0,1.0,0.959440990886054,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9851075121866983,1,4.0,0.47247113198480145,3,57.0,0.22865068991622087,0,0.0,0.9285765741260337,0,0.0,1.0,1,2.0,0.0002292605895460076,0,0.0,0.9514036222573516,1,4.0,0.0,3,15.0,0.299470432266155,0,0.0,1.0,9,89.0
60.0,5,25.0,0.8333333333333334,7.370557773340091,0,0.0,0.950695915986405,0,0.0,0.18492898062104066,0,2.0,0.9165198269928365,0,1.0,0.9446579427017903,0,0.0,0.9639359901037403,0,0.0,0.5560966473541029,0,2.0,0.9449167299500427,1,9.0,0.6394550766608239,1,19.0,0.1394735141639269,0,0.0,0.07566439504673492,0,0.0,1.0,1,7.0,0.4992435291855374,1,1.0,0.47028154261449123,1,9.0,0.0,0,10.0,0.4288591406874354,0,0.0,1.0,5,60.0
65.0,4,20.0,0.625,9.146988990335615,0,0.0,1.0,1,4.0,0.499402034478482,0,0.0,0.9530888692532016,0,1.0,0.43385404075316764,0,2.0,0.9420908832268999,0,0.0,0.9342493604037434,0,2.0,0.8987628800484322,0,0.0,0.9754918704376644,1,8.0,0.49317802470187766,1,4.0,0.00011728097510552813,0,0.0,0.400563710128244,0,0.0,0.9781641684111835,1,6.0,0.006768612713138356,0,4.0,0.9171370055205301,0,0.0,1.0,0,0.0,0.936997581159117,4,31.0
70.0,6,46.0,1.4375,9.199275640106485,0,0.0,1.0,1,5.0,0.4576286631305019,0,0.0,0.7880510113141262,0,0.0,0.9162157746886562,0,0.0,0.7137569264594384,0,0.0,0.9603964724363742,1,3.0,0.006969575106498889,0,0.0,0.6452974616096678,1,13.0,0.4625736588548676,1,11.0,0.48757638700872163,0,2.0,0.9657922573887054,0,2.0,0.8302267909695855,2,16.0,0.0,0,4.0,0.9322239061970523,0,0.0,0.907085423922858,0,0.0,1.0,6,56.0
75.0,7,48.0,1.411764705882353,8.908022607546378,0,0.0,1.0,0,0.0,0.9518309765138308,1,1.0,0.4843492345564544,1,2.0,0.00029386477132745136,1,3.0,0.5801488393618589,0,0.0,0.8089414049195911,0,0.0,0.9480443202285337,0,0.0,0.7876087620238311,1,18.0,0.31249563024157423,0,2.0,0.9473649622463082,0,2.0,0.9709552852900648,0,2.0,0.880459511678955,3,26.0,0.0,0,4.0,0.8809707882202231,0,0.0,0.9640347683100982,0,0.0,1.0,7,60.0
80.0,6,48.0,1.3714285714285714,7.752505050398174,0,2.0,0.9304985723241835,0,0.0,1.0,1,6.0,0.4935798810853314,1,7.0,0.0,2,12.0,5.0260086087045976e-05,0,0.0,0.776346258415755,0,0.0,0.9799885310445113,0,0.0,0.9293088378851948,1,20.0,0.0,0,2.0,0.9462338600811677,0,4.0,0.7984390711285373,0,2.0,0.5655673703441466,0,0.0,0.6766487873795475,1,6.0,0.028133913570662344,0,0.0,0.9746286133960806,0,0.0,1.0,6,61.0
85.0,4,26.0,0.7027027027027027,9.106027859504964,0,4.0,0.8407947380527668,0,0.0,1.0,1,11.0,0.6228676309026592,1,5.0,0.6284763535602139,0,0.0,1.0,1,2.0,0.00026326001695312345,0,0.0,0.914277499405438,0,0.0,0.9170810625980398,0,2.0,0.9395231551785751,1,3.0,0.6451478002547278,0,4.0,0.7840356372866045,0,2.0,0.46737872066796887,0,0.0,1.0,0,6.0,0.6320249858928086,0,0.0,1.0,0,0.0,1.0,4,39.0
90.0,4,32.0,0.8205128205128205,10.747383050253188,0,4.0,0.8354338157835725,0,0.0,0.9771747494652026,0,0.0,0.8922815357087871,1,10.0,0.6290579562787647,0,0.0,1.0,1,9.0,0.737538240807878,0,1.0,0.9484941758219789,0,0.0,0.39660497944467793,0,0.0,0.9805608074232163,1,10.0,0.737361134135206,0,2.0,0.835451855764794,1,2.0,0.3709549208044404,0,4.0,0.9034045519045779,0,2.0,0.9554706757117829,0,0.0,1.0,0,0.0,0.9655293297494084,4,44.0
95.0,5,33.0,0.8461538461538461,10.032834808632165,0,2.0,0.9915582075074697,0,0.0,0.9619240118729118,0,0.0,0.9147768869773686,0,0.0,0.5700764431150177,0,0.0,0.9740488777558625,1,14.0,0.7116998493427682,0,3.0,0.973292186529861,0,0.0,0.9710684343082634,0,0.0,0.8659555033625709,1,13.0,0.43587073042310726,1,4.0,0.0016083892580343096,1,7.0,0.4677262530311637,1,5.0,0.7513332796863587,0,2.0,0.7131409958219649,0,0.0,0.9946850379710925,0,0.0,0.8853315170339523,5,50.0
